lng,lat,bioclim1,bioclim12,bioclim15,bioclim4,dist_to_water_m,elev_m,disease,theta
35.4454158,-14.3629162,214,1035,111,2025,2054,993,SM,0.057652899
35.0870824,-15.0129162,234,987,107,2427,1291,589,SM,0.030244482
34.6287491,-14.2962496,240,901,123,2236,1474,493,SM,0.084340002
34.1870824,-11.5379163,224,1558,83,2083,375,572,SM,0.005438135
34.630195,-15.25627,203,1150,102,2143,1370,1263,SM,0.003470454
33.57636,-11.858875,201,902,113,2011,722,1289,SM,0.00203632
35.3620824,-15.3712496,213,1275,99,2337,3051,868,SM,0.265703198
33.4370824,-13.7962496,205,890,114,2350,1677,1163,SM,0.013434916
35.3537491,-16.0962496,223,1488,78,2653,2670,613,SM,0.016559219
33.58151,-14.018665,202,904,110,2454,6111,1151,SM,0.012199194
34.1287491,-11.2129163,188,1157,89,2505,2698,1406,SM,0.019494569
34.87212,-14.85381,224,966,111,2324,593,731,SM,0.014354548
33.8120824,-11.8295829,176,991,106,2090,1915,1790,SM,0.04405654
35.4704158,-16.0462496,219,1728,75,2607,3947,623,SM,0.014201128
35.2370824,-16.0629162,211,1370,83,2536,3174,740,SM,0.018595763
35.1204158,-15.6045829,210,1101,103,2286,4569,1001,SM,0.033980946
33.9037491,-14.3712496,191,929,109,2628,2904,1224,SM,0.124696651
33.7870824,-14.1379162,197,889,110,2589,3950,1135,SM,0.020690353
33.8204158,-11.1962496,202,854,101,2543,1585,1146,SM,0.025342287
33.6120824,-11.8879162,198,918,112,1955,990,1339,SM,0.002179687
34.0787491,-14.3045829,186,912,110,2531,1551,1256,SM,0.264858836
34.8704158,-15.6712496,231,937,100,2469,2073,711,SM,0.06188117
33.5454158,-11.9962496,198,908,114,1996,995,1382,SM,0.002643042
35.7870824,-16.0295829,218,1795,76,2057,1804,730,SM,0.011558206
35.0204158,-15.8129162,201,1154,98,2112,1351,1066,SM,0.110660605
35.0704158,-15.3629162,237,989,102,2525,1268,488,SM,0.089320815
34.2120824,-13.7712496,220,909,123,2497,3320,727,SM,0.364673055
33.6954158,-9.9879163,230,1368,91,1816,1579,927,SM,0.209324191
33.5787491,-12.7295829,203,924,115,2281,2484,1150,SM,0.018784815
35.8037491,-15.5712496,226,1492,88,2313,7217,651,SM,0.029920834
35.2370824,-16.0962496,217,1311,84,2626,5128,763,SM,0.028503275
33.3954158,-12.6879162,204,880,117,2330,186,1108,SM,0.066308485
35.2787491,-14.8295829,241,932,110,2428,2083,481,SM,0.021292999
35.3620824,-16.0629162,218,1609,77,2587,4210,683,SM,0.021949447
35.4787491,-16.0795829,219,1728,75,2607,159,578,SM,0.014711474
35.3120824,-15.9129162,216,1430,84,2496,4350,732,SM,0.104254093
35.0870824,-14.5212496,228,911,116,2249,2368,769,SM,0.10047497
33.5537491,-12.3712496,191,942,114,2168,3235,1427,SM,0.011019641
35.1870824,-15.6962496,209,1232,96,2287,4728,1109,SM,0.024269622
34.5037491,-13.8045829,244,1112,120,2139,1183,491,SM,0.267923439
35.4287491,-15.3462496,222,1269,98,2409,1792,748,SM,0.388823115
33.8704158,-14.1045829,195,886,112,2601,2477,1133,SM,0.165329316
35.4120824,-15.3045829,210,1261,100,2270,2941,745,SM,0.120177628
35.0537491,-16.0462496,198,1315,86,2321,1796,1105,SM,0.023693058
35.3620824,-15.2129162,220,1184,103,2349,2455,763,SM,0.173538546
35.0787491,-16.1212496,222,1143,87,2647,2631,850,SM,0.023809377
35.1204158,-15.9462496,200,1328,87,2324,241,1064,SM,0.028215477
34.1370824,-11.1045829,183,1150,93,2388,863,1513,SM,0.052228809
35.4454158,-15.4379162,222,1309,95,2411,1636,708,SM,0.236144295
33.7704158,-13.9129162,199,856,116,2460,3027,1090,SM,0.106206541
35.5454158,-14.7379162,223,1068,109,2108,981,808,SM,0.072156475
35.1037491,-15.5712496,216,1077,104,2354,1320,752,SM,0.047633713
35.03246,-15.12046,235,981,107,2494,547,532,SM,0.017709841
34.934375,-15.02618,232,973,108,2416,1707,630,SM,0.017739514
33.7287491,-13.9545829,202,872,114,2530,2239,1088,SM,0.244018315
34.9537491,-15.1129162,233,979,107,2458,494,576,SM,0.046675951
35.2204158,-15.0545829,238,986,106,2468,1043,478,SM,0.026009193
34.0037491,-11.4379163,182,1219,83,2722,831,1251,SM,0.119460832
33.6704158,-11.5129163,197,916,102,2341,546,1268,SM,0.043054646
34.5120824,-13.8045829,244,1112,120,2139,1966,490,SM,0.253936818
33.866705,-13.36067,192,906,119,2210,928,1272,SM,0.021388513
33.3870824,-13.4379162,212,840,118,2311,988,1086,SM,0.095187084
33.4954158,-13.0379162,207,819,122,2287,3696,1057,SM,0.099991343
33.4120824,-9.9462496,181,1287,94,1815,2300,1468,SM,0.13755334
33.890835,-11.37312,196,996,91,2620,1247,1219,SM,0.111546246
34.6370824,-15.0379162,186,1148,105,2069,2109,1503,SM,0.04890979
34.3537491,-13.7712496,237,1007,123,2364,356,534,SM,0.261053674
34.1037491,-12.4795829,240,1484,101,2025,1636,495,SM,0.290921953
33.0620824,-13.3212496,217,853,116,2285,988,1079,SM,0.063835471
33.4370824,-13.3129162,209,799,121,2298,768,1055,SM,0.140923189
33.0370824,-13.8295829,216,965,112,2368,1204,1136,SM,0.025303139
33.2954158,-13.4045829,214,825,119,2279,554,1089,SM,0.104008446
35.1537491,-15.8379162,204,1247,92,2309,1791,925,SM,0.026336695
33.7454158,-14.1295829,200,892,111,2571,4496,1144,SM,0.017057913
35.4787491,-15.9462496,216,1758,76,2509,517,700,SM,0.027554272
33.1787491,-13.3045829,215,819,118,2289,1264,1067,SM,0.11463911
35.2620824,-15.6045829,215,1267,95,2391,1035,891,SM,0.935845024
33.8704158,-10.0629163,239,1191,100,1807,1491,702,SM,0.276002731
35.6537491,-16.0545829,215,1796,75,2418,1156,656,SM,0.011856423
33.7704158,-13.0962496,206,912,118,2234,1975,1053,SM,0.340208051
